gene_id,gene_name
Zm00001eb315570,Zm00001eb315570
Zm00001eb315580,Zm00001eb315580
Zm00001eb315590,Zm00001eb315590
Zm00001eb315600,Zm00001eb315600
Zm00001eb315610,bhlh105
Zm00001eb315620,Zm00001eb315620
Zm00001eb315640,Zm00001eb315640
Zm00001eb315650,pco099019
Zm00001eb315660,Zm00001eb315660
Zm00001eb315670,Zm00001eb315670
Zm00001eb315680,Zm00001eb315680
Zm00001eb315690,Zm00001eb315690
Zm00001eb315700,Zm00001eb315700
Zm00001eb315710,iso3
Zm00001eb315720,Zm00001eb315720
Zm00001eb315730,Zm00001eb315730
Zm00001eb315740,Zm00001eb315740
Zm00001eb315750,hb120
Zm00001eb315760,pza01946
Zm00001eb315770,pco123006
Zm00001eb315780,gpm647
Zm00001eb315790,Zm00001eb315790
Zm00001eb315800,Zm00001eb315800
Zm00001eb315810,Zm00001eb315810
Zm00001eb315820,Zm00001eb315820
Zm00001eb315830,umc1713
Zm00001eb315840,Zm00001eb315840
Zm00001eb315850,bzip74
Zm00001eb315860,Zm00001eb315860
Zm00001eb315870,bhlh86
Zm00001eb315880,Zm00001eb315880
Zm00001eb315890,Zm00001eb315890
Zm00001eb315900,umc1567
Zm00001eb315910,bhlh106
Zm00001eb315920,TIDP3397
Zm00001eb315930,Zm00001eb315930
Zm00001eb315940,Zm00001eb315940
Zm00001eb315950,dof16
Zm00001eb315960,Zm00001eb315960
Zm00001eb315970,Zm00001eb315970
Zm00001eb315980,Zm00001eb315980
Zm00001eb315990,Zm00001eb315990
Zm00001eb316000,Zm00001eb316000
Zm00001eb316010,Zm00001eb316010
Zm00001eb316030,Zm00001eb316030
Zm00001eb316040,Zm00001eb316040
Zm00001eb316050,Zm00001eb316050
Zm00001eb316060,Zm00001eb316060
Zm00001eb316070,Zm00001eb316070
Zm00001eb316080,Zm00001eb316080
Zm00001eb316090,GRMZM2G404929
Zm00001eb316100,GRMZM2G464985
Zm00001eb316110,Zm00001eb316110
Zm00001eb316120,xer2
Zm00001eb316130,Zm00001eb316130
Zm00001eb316140,Zm00001eb316140
Zm00001eb316150,Zm00001eb316150
Zm00001eb316170,Zm00001eb316170
Zm00001eb316180,Zm00001eb316180
Zm00001eb316190,Zm00001eb316190
Zm00001eb316200,Zm00001eb316200
Zm00001eb316210,Zm00001eb316210
Zm00001eb316220,Zm00001eb316220
Zm00001eb316240,Zm00001eb316240
Zm00001eb316250,Zm00001eb316250
Zm00001eb316260,ca5p16
Zm00001eb316270,burp4
Zm00001eb316280,Zm00001eb316280
Zm00001eb316290,Zm00001eb316290
Zm00001eb316300,mlkp4
Zm00001eb316310,wrky52
Zm00001eb316320,Zm00001eb316320
Zm00001eb316330,Zm00001eb316330
Zm00001eb316340,Zm00001eb316340
Zm00001eb316350,Zm00001eb316350
Zm00001eb316370,Zm00001eb316370
Zm00001eb316390,nhx15
Zm00001eb316400,Zm00001eb316400
Zm00001eb316410,hsp4
Zm00001eb316420,crp11
Zm00001eb316430,Zm00001eb316430
Zm00001eb316440,si614028h05b
Zm00001eb316450,IDP96
Zm00001eb316460,pco143640(566)
Zm00001eb316470,Zm00001eb316470
Zm00001eb316480,Zm00001eb316480
Zm00001eb316500,Zm00001eb316500
Zm00001eb316510,Zm00001eb316510
Zm00001eb316520,umc1450
Zm00001eb316530,mmp177c
Zm00001eb316540,Zm00001eb316540
Zm00001eb316570,pco128969
Zm00001eb316580,mmp46
Zm00001eb316590,Zm00001eb316590
Zm00001eb316610,Zm00001eb316610
Zm00001eb316620,Zm00001eb316620
Zm00001eb316630,pco122820
Zm00001eb316640,Zm00001eb316640
Zm00001eb316660,bhlh146
Zm00001eb316680,Zm00001eb316680
Zm00001eb316690,Zm00001eb316690
Zm00001eb316700,Zm00001eb316700
Zm00001eb316710,Zm00001eb316710
Zm00001eb316720,bzip7
Zm00001eb316730,eil4
Zm00001eb316740,tsh4
Zm00001eb316750,Zm00001eb316750
Zm00001eb316760,Zm00001eb316760
Zm00001eb316770,Zm00001eb316770
Zm00001eb316780,Zm00001eb316780
Zm00001eb316790,pco104982b
Zm00001eb316800,mybr82
Zm00001eb316810,Zm00001eb316810
Zm00001eb316820,Zm00001eb316820
Zm00001eb316830,Zm00001eb316830
Zm00001eb316840,pco108773b
Zm00001eb316850,Zm00001eb316850
Zm00001eb316860,npi394
Zm00001eb316870,c3h40
Zm00001eb316880,Zm00001eb316880
Zm00001eb316890,Zm00001eb316890
Zm00001eb316900,Zm00001eb316900
Zm00001eb316910,gpm248
Zm00001eb316920,Zm00001eb316920
Zm00001eb316930,Zm00001eb316930
Zm00001eb316940,Zm00001eb316940
Zm00001eb316950,Zm00001eb316950
Zm00001eb316960,Zm00001eb316960
Zm00001eb316980,Zm00001eb316980
Zm00001eb316990,Zm00001eb316990
Zm00001eb317000,Zm00001eb317000
Zm00001eb317010,Zm00001eb317010
Zm00001eb317020,Zm00001eb317020
Zm00001eb317030,umc1456
Zm00001eb317040,dfr1
Zm00001eb317050,ij1
Zm00001eb317060,nactf79
Zm00001eb317070,Zm00001eb317070
Zm00001eb317080,pco134240b
Zm00001eb317090,bk4
Zm00001eb317100,mbd108
Zm00001eb317110,Zm00001eb317110
Zm00001eb317120,Zm00001eb317120
Zm00001eb317130,Zm00001eb317130
Zm00001eb317140,Zm00001eb317140
Zm00001eb317150,Zm00001eb317150
Zm00001eb317160,Zm00001eb317160
Zm00001eb317170,nactf56
Zm00001eb317180,Zm00001eb317180
Zm00001eb317190,pco143515
Zm00001eb317200,Zm00001eb317200
Zm00001eb317210,pco084347a
Zm00001eb317230,Zm00001eb317230
Zm00001eb317250,Zm00001eb317250
Zm00001eb317260,Zm00001eb317260
Zm00001eb317270,Zm00001eb317270
Zm00001eb317280,Zm00001eb317280
Zm00001eb317290,Zm00001eb317290
Zm00001eb317300,Zm00001eb317300
Zm00001eb317310,Zm00001eb317310
Zm00001eb317320,Zm00001eb317320
Zm00001eb317330,Zm00001eb317330
Zm00001eb317340,Zm00001eb317340
Zm00001eb317350,Zm00001eb317350
Zm00001eb317360,Zm00001eb317360
Zm00001eb317370,Zm00001eb317370
Zm00001eb317380,Zm00001eb317380
Zm00001eb317400,Zm00001eb317400
Zm00001eb317410,Zm00001eb317410
Zm00001eb317420,Zm00001eb317420
Zm00001eb317430,Zm00001eb317430
Zm00001eb317440,umc2543
Zm00001eb317450,Zm00001eb317450
Zm00001eb317460,bhlh136
Zm00001eb317470,Zm00001eb317470
Zm00001eb317480,pco107138
Zm00001eb317490,Zm00001eb317490
Zm00001eb317500,Zm00001eb317500
Zm00001eb317510,Zm00001eb317510
Zm00001eb317520,Zm00001eb317520
Zm00001eb317530,Zm00001eb317530
Zm00001eb317540,Zm00001eb317540
Zm00001eb317550,Zm00001eb317550
Zm00001eb317560,Zm00001eb317560
Zm00001eb317570,Zm00001eb317570
Zm00001eb317580,cyc12
Zm00001eb317590,Zm00001eb317590
Zm00001eb317600,Zm00001eb317600
Zm00001eb317610,Zm00001eb317610
Zm00001eb317630,Zm00001eb317630
Zm00001eb317640,Zm00001eb317640
Zm00001eb317650,Zm00001eb317650
Zm00001eb317670,Zm00001eb317670
Zm00001eb317680,pzb00752
Zm00001eb317690,Zm00001eb317690
Zm00001eb317700,Zm00001eb317700
Zm00001eb317710,Zm00001eb317710
Zm00001eb317720,umc2641
Zm00001eb317730,dek41
Zm00001eb317740,Zm00001eb317740
Zm00001eb317760,Zm00001eb317760
Zm00001eb317770,zmm7
Zm00001eb317790,sacd8
Zm00001eb317800,Zm00001eb317800
Zm00001eb317810,Zm00001eb317810
Zm00001eb317820,Zm00001eb317820
Zm00001eb317830,Zm00001eb317830
Zm00001eb317850,sweet11b
Zm00001eb317860,Zm00001eb317860
Zm00001eb317870,Zm00001eb317870
Zm00001eb317880,Zm00001eb317880
Zm00001eb317890,nactf63
Zm00001eb317900,Zm00001eb317900
Zm00001eb317910,pdh4
Zm00001eb317920,Zm00001eb317920
Zm00001eb317930,Zm00001eb317930
Zm00001eb317940,Zm00001eb317940
Zm00001eb317950,Zm00001eb317950
Zm00001eb317960,Zm00001eb317960
Zm00001eb317980,Zm00001eb317980
Zm00001eb317990,cl5360_1
Zm00001eb318020,Zm00001eb318020
Zm00001eb318030,dsc3
Zm00001eb318050,Zm00001eb318050
Zm00001eb318060,ereb116
Zm00001eb318070,Zm00001eb318070
Zm00001eb318080,Zm00001eb318080
Zm00001eb318090,Zm00001eb318090
Zm00001eb318100,Zm00001eb318100
Zm00001eb318110,Zm00001eb318110
Zm00001eb318120,Zm00001eb318120
Zm00001eb318130,Zm00001eb318130
Zm00001eb318140,Zm00001eb318140
Zm00001eb318150,Zm00001eb318150
Zm00001eb318160,Zm00001eb318160
Zm00001eb318170,Zm00001eb318170
Zm00001eb318180,Zm00001eb318180
Zm00001eb318190,Zm00001eb318190
Zm00001eb318200,Zm00001eb318200
Zm00001eb318210,Zm00001eb318210
Zm00001eb318220,Zm00001eb318220
Zm00001eb318230,Zm00001eb318230
Zm00001eb318240,Zm00001eb318240
Zm00001eb318250,Zm00001eb318250
Zm00001eb318260,Zm00001eb318260
Zm00001eb318270,Zm00001eb318270
Zm00001eb318280,Zm00001eb318280
Zm00001eb318290,pebp24
Zm00001eb318300,pti3
Zm00001eb318310,Zm00001eb318310
Zm00001eb318320,Zm00001eb318320
Zm00001eb318330,Zm00001eb318330
Zm00001eb318340,Zm00001eb318340
Zm00001eb318350,umc2662
Zm00001eb318360,Zm00001eb318360
Zm00001eb318370,Zm00001eb318370
Zm00001eb318380,Zm00001eb318380
Zm00001eb318390,brd103
Zm00001eb318400,pza00111
Zm00001eb318410,cl1882_7
Zm00001eb318420,Zm00001eb318420
Zm00001eb318430,Zm00001eb318430
Zm00001eb318450,Zm00001eb318450
Zm00001eb318460,Zm00001eb318460
Zm00001eb318470,Zm00001eb318470
Zm00001eb318480,pco110957
Zm00001eb318490,nbcs19
Zm00001eb318500,bhlh109
Zm00001eb318510,Zm00001eb318510
Zm00001eb318520,Zm00001eb318520
Zm00001eb318540,Zm00001eb318540
Zm00001eb318550,Zm00001eb318550
Zm00001eb318560,Zm00001eb318560
Zm00001eb318570,Zm00001eb318570
Zm00001eb318580,Zm00001d021167
Zm00001eb318590,umc1333
Zm00001eb318600,Zm00001eb318600
Zm00001eb318610,Zm00001eb318610
Zm00001eb318620,IDP789
Zm00001eb318630,Zm00001eb318630
Zm00001eb318660,Zm00001eb318660
Zm00001eb318680,Zm00001eb318680
Zm00001eb318690,Zm00001eb318690
Zm00001eb318700,Zm00001eb318700
Zm00001eb318710,AY110374
Zm00001eb318720,Zm00001eb318720
Zm00001eb318730,bzip47
Zm00001eb318740,bzip22
Zm00001eb318750,umc2686b
Zm00001eb318760,Zm00001eb318760
Zm00001eb318770,umc1481
Zm00001eb318780,Zm00001eb318780
Zm00001eb318790,Zm00001eb318790
Zm00001eb318800,Zm00001eb318800
Zm00001eb318810,Zm00001eb318810
Zm00001eb318820,Zm00001eb318820
Zm00001eb318830,Zm00001eb318830
Zm00001eb318840,Zm00001eb318840
Zm00001eb318850,Zm00001eb318850
Zm00001eb318860,Zm00001eb318860
Zm00001eb318870,Zm00001eb318870
Zm00001eb318880,Zm00001eb318880
Zm00001eb318890,ereb36
Zm00001eb318900,ereb23
Zm00001eb318910,ereb115
Zm00001eb318920,ereb88
Zm00001eb318940,Zm00001eb318940
Zm00001eb318950,Zm00001eb318950
Zm00001eb318960,Zm00001eb318960
Zm00001eb318970,Zm00001eb318970
Zm00001eb318980,Zm00001eb318980
Zm00001eb318990,Zm00001eb318990
Zm00001eb319000,umc1660
Zm00001eb319010,si496008f05
Zm00001eb319020,nthr3
Zm00001eb319030,cl21530_1
Zm00001eb319040,Zm00001eb319040
Zm00001eb319050,Zm00001eb319050
Zm00001eb319060,Zm00001eb319060
Zm00001eb319080,Zm00001eb319080
Zm00001eb319090,ocl3
Zm00001eb319100,Zm00001eb319100
Zm00001eb319110,Zm00001eb319110
Zm00001eb319120,Zm00001eb319120
Zm00001eb319130,Zm00001eb319130
Zm00001eb319140,Zm00001eb319140
Zm00001eb319150,Zm00001eb319150
Zm00001eb319160,Zm00001eb319160
Zm00001eb319170,Zm00001eb319170
Zm00001eb319180,Zm00001eb319180
Zm00001eb319210,Zm00001eb319210
Zm00001eb319220,Zm00001eb319220
Zm00001eb319230,Zm00001eb319230
Zm00001eb319240,Zm00001eb319240
Zm00001eb319250,IDP1704
Zm00001eb319260,Zm00001eb319260
Zm00001eb319270,Zm00001eb319270
Zm00001eb319280,Zm00001eb319280
Zm00001eb319300,Zm00001eb319300
Zm00001eb319310,Zm00001eb319310
Zm00001eb319320,Zm00001eb319320
Zm00001eb319330,si946087b02
Zm00001eb319340,Zm00001eb319340
Zm00001eb319350,hsftf10
Zm00001eb319360,Zm00001eb319360
Zm00001eb319370,Zm00001eb319370
Zm00001eb319380,Zm00001eb319380
Zm00001eb319390,hb128
Zm00001eb319400,Zm00001eb319400
Zm00001eb319410,Zm00001eb319410
Zm00001eb319420,Zm00001eb319420
Zm00001eb319430,Zm00001eb319430
Zm00001eb319440,GRMZM5G899476
Zm00001eb319450,zim31
Zm00001eb319460,dbb10
Zm00001eb319470,Zm00001eb319470
Zm00001eb319480,Zm00001eb319480
Zm00001eb319490,Zm00001eb319490
Zm00001eb319500,Zm00001eb319500
Zm00001eb319510,Zm00001eb319510
Zm00001eb319520,si606024c08
Zm00001eb319530,srs7
Zm00001eb319540,Zm00001eb319540
Zm00001eb319550,Zm00001eb319550
Zm00001eb319560,nye1
Zm00001eb319570,Zm00001eb319570
Zm00001eb319580,srs8
Zm00001eb319590,GRMZM2G179024
Zm00001eb319600,Zm00001eb319600
Zm00001eb319610,Zm00001eb319610
Zm00001eb319620,Zm00001eb319620
Zm00001eb319630,Zm00001eb319630
Zm00001eb319640,Zm00001eb319640
Zm00001eb319650,Zm00001eb319650
Zm00001eb319660,pap13
Zm00001eb319670,Zm00001eb319670
Zm00001eb319680,lon1
Zm00001eb319700,Zm00001eb319700
Zm00001eb319710,umc56
Zm00001eb319720,Zm00001eb319720
Zm00001eb319730,Zm00001eb319730
Zm00001eb319740,Zm00001eb319740
Zm00001eb319750,Zm00001eb319750
Zm00001eb319760,Zm00001eb319760
Zm00001eb319770,GRMZM5G852968
Zm00001eb319780,Zm00001eb319780
Zm00001eb319790,Zm00001eb319790
Zm00001eb319800,Zm00001eb319800
Zm00001eb319810,Zm00001eb319810
Zm00001eb319820,Zm00001eb319820
Zm00001eb319840,Zm00001eb319840
Zm00001eb319850,Zm00001eb319850
Zm00001eb319860,Zm00001eb319860
Zm00001eb319870,Zm00001eb319870
Zm00001eb319880,Zm00001eb319880
Zm00001eb319930,AY107911
Zm00001eb319940,Zm00001eb319940
Zm00001eb319950,Zm00001eb319950
Zm00001eb319960,Zm00001eb319960
Zm00001eb319970,Zm00001eb319970
Zm00001eb319980,Zm00001eb319980
Zm00001eb319990,Zm00001eb319990
Zm00001eb320000,Zm00001eb320000
Zm00001eb320010,IDP2483
Zm00001eb320020,Zm00001eb320020
Zm00001eb320030,Zm00001eb320030
Zm00001eb320050,Zm00001eb320050
Zm00001eb320070,Zm00001eb320070
Zm00001eb320080,Zm00001eb320080
Zm00001eb320090,Zm00001eb320090
Zm00001eb320100,Zm00001eb320100
Zm00001eb320110,Zm00001eb320110
Zm00001eb320120,Zm00001eb320120
Zm00001eb320130,Zm00001eb320130
Zm00001eb320140,Zm00001eb320140
Zm00001eb320150,Zm00001eb320150
Zm00001eb320160,Zm00001eb320160
Zm00001eb320170,Zm00001eb320170
Zm00001eb320180,Zm00001eb320180
Zm00001eb320190,Zm00001eb320190
Zm00001eb320200,grftf3
Zm00001eb320210,Zm00001eb320210
Zm00001eb320220,Zm00001eb320220
Zm00001eb320230,Zm00001eb320230
Zm00001eb320240,Zm00001eb320240
Zm00001eb320250,Zm00001eb320250
Zm00001eb320260,Zm00001eb320260
Zm00001eb320270,pyg7
Zm00001eb320280,gpm472
Zm00001eb320290,Zm00001eb320290
Zm00001eb320300,TIDP2691
Zm00001eb320310,si614091e09
Zm00001eb320330,Zm00001eb320330
Zm00001eb320340,mterf25
Zm00001eb320350,Zm00001eb320350
Zm00001eb320360,Zm00001eb320360
Zm00001eb320370,Zm00001eb320370
Zm00001eb320380,Zm00001eb320380
Zm00001eb320390,Zm00001eb320390
Zm00001eb320400,Zm00001eb320400
Zm00001eb320410,Zm00001eb320410
Zm00001eb320420,Zm00001eb320420
Zm00001eb320430,Zm00001eb320430
Zm00001eb320440,Zm00001eb320440
Zm00001eb320450,Zm00001eb320450
Zm00001eb320460,pco147657
Zm00001eb320470,thx48
Zm00001eb320480,Zm00001eb320480
Zm00001eb320490,Zm00001eb320490
Zm00001eb320500,Zm00001eb320500
Zm00001eb320510,Zm00001eb320510
Zm00001eb320520,Zm00001eb320520
Zm00001eb320530,Zm00001eb320530
Zm00001eb320540,Zm00001eb320540
Zm00001eb320550,Zm00001eb320550
Zm00001eb320560,Zm00001eb320560
Zm00001eb320570,Zm00001eb320570
Zm00001eb320580,Zm00001eb320580
Zm00001eb320590,Zm00001eb320590
Zm00001eb320600,idd7
Zm00001eb320610,Zm00001eb320610
Zm00001eb320620,Zm00001eb320620
Zm00001eb320630,Zm00001eb320630
Zm00001eb320640,Zm00001eb320640
Zm00001eb320650,Zm00001eb320650
Zm00001eb320660,Zm00001eb320660
Zm00001eb320670,Zm00001eb320670
Zm00001eb320680,Zm00001eb320680
Zm00001eb320690,Zm00001eb320690
Zm00001eb320700,Zm00001eb320700
Zm00001eb320710,Zm00001eb320710
Zm00001eb320720,Zm00001eb320720
Zm00001eb320730,Zm00001eb320730
Zm00001eb320740,Zm00001eb320740
Zm00001eb320750,Zm00001eb320750
Zm00001eb320760,Zm00001eb320760
Zm00001eb320780,Zm00001eb320780
Zm00001eb320790,Zm00001eb320790
Zm00001eb320800,ugp2
Zm00001eb320810,Zm00001eb320810
Zm00001eb320820,nactf18
Zm00001eb320830,Zm00001eb320830
Zm00001eb320840,Zm00001eb320840
Zm00001eb320850,Zm00001eb320850
Zm00001eb320860,Zm00001eb320860
Zm00001eb320870,hmg13
Zm00001eb320880,Zm00001eb320880
Zm00001eb320890,Zm00001eb320890
Zm00001eb320900,Zm00001eb320900
Zm00001eb320910,Zm00001eb320910
Zm00001eb320920,Zm00001eb320920
Zm00001eb320930,Zm00001eb320930
Zm00001eb320950,nlp13
Zm00001eb320960,Zm00001eb320960
Zm00001eb320970,Zm00001eb320970
Zm00001eb320980,Zm00001eb320980
Zm00001eb320990,Zm00001eb320990
Zm00001eb321000,Zm00001eb321000
Zm00001eb321010,Zm00001eb321010
Zm00001eb321020,Zm00001eb321020
Zm00001eb321030,Zm00001eb321030
Zm00001eb321050,Zm00001eb321050
Zm00001eb321060,TIDP3069
Zm00001eb321070,Zm00001eb321070
Zm00001eb321080,Zm00001eb321080
Zm00001eb321090,Zm00001eb321090
Zm00001eb321100,umc2328
Zm00001eb321110,Zm00001eb321110
Zm00001eb321120,Zm00001eb321120
Zm00001eb321140,Zm00001eb321140
Zm00001eb321150,chx3
Zm00001eb321160,Zm00001eb321160
Zm00001eb321170,umc1134
Zm00001eb321180,Zm00001eb321180
Zm00001eb321190,Zm00001eb321190
Zm00001eb321200,Zm00001eb321200
Zm00001eb321220,gst16
Zm00001eb321250,Zm00001eb321250
Zm00001eb321260,Zm00001eb321260
Zm00001eb321270,Zm00001eb321270
Zm00001eb321280,Zm00001eb321280
Zm00001eb321290,Zm00001eb321290
Zm00001eb321300,Zm00001eb321300
Zm00001eb321310,Zm00001eb321310
Zm00001eb321320,Zm00001eb321320
Zm00001eb321330,cl28462_1
Zm00001eb321340,Zm00001eb321340
Zm00001eb321350,Zm00001eb321350
Zm00001eb321360,AY109644
Zm00001eb321370,Zm00001eb321370
Zm00001eb321380,IDP727
Zm00001eb321390,Zm00001eb321390
Zm00001eb321400,Zm00001eb321400
Zm00001eb321410,umc2663
Zm00001eb321420,Zm00001eb321420
Zm00001eb321430,Zm00001eb321430
Zm00001eb321440,Zm00001d021492
Zm00001eb321450,Zm00001eb321450
Zm00001eb321460,adf1
Zm00001eb321470,Zm00001eb321470
Zm00001eb321480,Zm00001eb321480
Zm00001eb321490,Zm00001eb321490
Zm00001eb321500,Zm00001eb321500
Zm00001eb321510,Zm00001eb321510
Zm00001eb321520,Zm00001eb321520
Zm00001eb321530,pco142961
Zm00001eb321540,Zm00001eb321540
Zm00001eb321550,bas1
Zm00001eb321560,Zm00001eb321560
Zm00001eb321580,rpl15b
Zm00001eb321590,Zm00001eb321590
Zm00001eb321600,Zm00001eb321600
Zm00001eb321610,Zm00001eb321610
Zm00001eb321620,mterf26
Zm00001eb321630,Zm00001eb321630
Zm00001eb321640,Zm00001eb321640
Zm00001eb321650,Zm00001eb321650
Zm00001eb321660,Zm00001eb321660
Zm00001eb321670,Zm00001eb321670
Zm00001eb321680,camta2
Zm00001eb321690,Zm00001eb321690
Zm00001eb321700,Zm00001eb321700
Zm00001eb321710,nbcs20
Zm00001eb321720,GRMZM2G088590
Zm00001eb321740,Zm00001eb321740
Zm00001eb321750,IDP865
Zm00001eb321760,Zm00001eb321760
Zm00001eb321770,Zm00001eb321770
Zm00001eb321780,Zm00001eb321780
Zm00001eb321790,ndk1
Zm00001eb321800,Zm00001eb321800
Zm00001eb321810,Zm00001eb321810
Zm00001eb321820,Zm00001eb321820
Zm00001eb321830,Zm00001eb321830
Zm00001eb321840,Zm00001eb321840
Zm00001eb321850,Zm00001eb321850
Zm00001eb321860,Zm00001eb321860
Zm00001eb321870,Zm00001eb321870
Zm00001eb321890,Zm00001eb321890
Zm00001eb321900,bnlg2271
Zm00001eb321910,Zm00001eb321910
Zm00001eb321920,myb14
Zm00001eb321930,phd26
Zm00001eb321940,Zm00001eb321940
Zm00001eb321950,Zm00001eb321950
Zm00001eb321960,Zm00001eb321960
Zm00001eb321970,Zm00001eb321970
Zm00001eb321980,me9
Zm00001eb321990,ras6A1
Zm00001eb322000,ras6A1
Zm00001eb322010,Zm00001eb322010
Zm00001eb322020,pco061645
Zm00001eb322040,Zm00001eb322040
Zm00001eb322050,pco084367
Zm00001eb322060,Zm00001eb322060
Zm00001eb322070,Zm00001eb322070
Zm00001eb322080,Zm00001eb322080
Zm00001eb322090,chls3
Zm00001eb322100,Zm00001eb322100
Zm00001eb322110,Zm00001eb322110
Zm00001eb322120,Zm00001eb322120
Zm00001eb322130,Zm00001eb322130
Zm00001eb322140,Zm00001eb322140
Zm00001eb322150,Zm00001eb322150
Zm00001eb322160,Zm00001eb322160
Zm00001eb322170,Zm00001eb322170
Zm00001eb322180,Zm00001eb322180
Zm00001eb322190,Zm00001eb322190
Zm00001eb322200,Zm00001eb322200
Zm00001eb322210,Zm00001eb322210
Zm00001eb322220,Zm00001eb322220
Zm00001eb322230,Zm00001eb322230
Zm00001eb322240,Zm00001eb322240
Zm00001eb322260,Zm00001eb322260
Zm00001eb322270,Zm00001eb322270
Zm00001eb322280,Zm00001eb322280
Zm00001eb322290,laz1
Zm00001eb322300,Zm00001eb322300
Zm00001eb322310,Zm00001eb322310
Zm00001eb322320,Zm00001eb322320
Zm00001eb322330,Zm00001eb322330
Zm00001eb322340,cl12955_1
Zm00001eb322350,Zm00001eb322350
Zm00001eb322360,Zm00001eb322360
Zm00001eb322370,Zm00001eb322370
Zm00001eb322380,bub1
Zm00001eb322390,dof14
Zm00001eb322400,hak14
Zm00001eb322410,Zm00001eb322410
Zm00001eb322420,Zm00001eb322420
Zm00001eb322430,Zm00001eb322430
Zm00001eb322440,Zm00001eb322440
Zm00001eb322450,Zm00001eb322450
Zm00001eb322470,Zm00001eb322470
Zm00001eb322480,Zm00001eb322480
Zm00001eb322490,Zm00001eb322490
Zm00001eb322500,Zm00001eb322500
Zm00001eb322510,Zm00001eb322510
Zm00001eb322520,Zm00001eb322520
Zm00001eb322530,Zm00001eb322530
Zm00001eb322540,Zm00001eb322540
Zm00001eb322550,Zm00001eb322550
Zm00001eb322560,Zm00001eb322560
Zm00001eb322570,umc1324
Zm00001eb322580,ccp4
Zm00001eb322590,GRMZM2G049151
Zm00001eb322600,atpc2
Zm00001eb322610,Zm00001eb322610
Zm00001eb322620,cdpk8
Zm00001eb322630,IDP1657
Zm00001eb322640,Zm00001eb322640
Zm00001eb322650,Zm00001eb322650
Zm00001eb322660,Zm00001eb322660
Zm00001eb322670,Zm00001eb322670
Zm00001eb322690,umc2660
Zm00001eb322710,Zm00001eb322710
Zm00001eb322720,Zm00001eb322720
Zm00001eb322740,Zm00001eb322740
Zm00001eb322750,Zm00001eb322750
Zm00001eb322760,Zm00001eb322760
Zm00001eb322770,Zm00001eb322770
Zm00001eb322780,Zm00001eb322780
Zm00001eb322790,Zm00001eb322790
Zm00001eb322810,Zm00001eb322810
Zm00001eb322820,Zm00001eb322820
Zm00001eb322830,Zm00001eb322830
Zm00001eb322840,bnlg1805
Zm00001eb322850,Zm00001eb322850
Zm00001eb322860,Zm00001eb322860
Zm00001eb322880,GRMZM2G415529
Zm00001eb322890,GRMZM2G415529
Zm00001eb322900,GRMZM2G415529
Zm00001eb322910,Zm00001eb322910
Zm00001eb322920,Zm00001eb322920
Zm00001eb322930,Zm00001eb322930
Zm00001eb322940,rpl44
Zm00001eb322950,Zm00001d021653
Zm00001eb322970,Zm00001eb322970
Zm00001eb322980,Zm00001eb322980
Zm00001eb322990,Zm00001eb322990
Zm00001eb323000,Zm00001eb323000
Zm00001eb323010,Zm00001eb323010
Zm00001eb323020,Zm00001eb323020
Zm00001eb323030,Zm00001eb323030
Zm00001eb323040,cobl5
Zm00001eb323050,Zm00001eb323050
Zm00001eb323060,Zm00001eb323060
Zm00001eb323070,TIDP2788
Zm00001eb323090,icl1
Zm00001eb323100,Zm00001eb323100
Zm00001eb323110,tif1
Zm00001eb323120,Zm00001eb323120
Zm00001eb323130,Zm00001eb323130
Zm00001eb323140,pdrp2
Zm00001eb323150,Zm00001eb323150
Zm00001eb323160,Zm00001eb323160
Zm00001eb323170,gpat19
Zm00001eb323180,Zm00001eb323180
Zm00001eb323200,Zm00001eb323200
Zm00001eb323210,Zm00001eb323210
Zm00001eb323220,Zm00001eb323220
Zm00001eb323230,Zm00001eb323230
Zm00001eb323240,Zm00001eb323240
Zm00001eb323250,Zm00001eb323250
Zm00001eb323260,Zm00001eb323260
Zm00001eb323280,Zm00001eb323280
Zm00001eb323290,etr4
Zm00001eb323300,Zm00001eb323300
Zm00001eb323310,Zm00001eb323310
Zm00001eb323330,Zm00001eb323330
Zm00001eb323340,Zm00001eb323340
Zm00001eb323350,Zm00001eb323350
Zm00001eb323360,Zm00001eb323360
Zm00001eb323370,Zm00001eb323370
Zm00001eb323380,Zm00001eb323380
Zm00001eb323400,Zm00001eb323400
Zm00001eb323410,GRMZM2G075438
Zm00001eb323420,umc1936
Zm00001eb323430,Zm00001eb323430
Zm00001eb323440,Zm00001eb323440
Zm00001eb323450,amyb5
Zm00001eb323460,oec17
Zm00001eb323470,Zm00001eb323470
Zm00001eb323480,Zm00001eb323480
Zm00001eb323490,pco070432b
Zm00001eb323500,Zm00001eb323500
Zm00001eb323510,ippi1
Zm00001eb323520,GRMZM2G158062
Zm00001eb323530,Zm00001eb323530
Zm00001eb323540,Zm00001eb323540
Zm00001eb323550,LOC103633275
Zm00001eb323560,Zm00001eb323560
Zm00001eb323570,Zm00001eb323570
Zm00001eb323580,crp1
Zm00001eb323590,umc2330
Zm00001eb323600,pco081460
Zm00001eb323610,umc254
Zm00001eb323620,vpp8
Zm00001eb323630,Zm00001eb323630
Zm00001eb323640,Zm00001eb323640
Zm00001eb323650,Zm00001eb323650
Zm00001eb323660,Zm00001eb323660
