"gene","raw_cutree_cluster","trend_cluster","mean_SCT_expression"
"Zm00001eb037280",7,"C6",0.243291027763392
"Zm00001eb274190",7,"C6",0.243231488200925
"Zm00001eb354270",7,"C6",0.242871215194893
"Zm00001eb395610",7,"C6",0.242589965312169
"Zm00001eb344850",7,"C6",0.242310611892397
"Zm00001eb017320",7,"C6",0.242117190484648
"Zm00001eb342050",7,"C6",0.241534345689743
"Zm00001eb414690",7,"C6",0.241491917377332
"Zm00001eb124200",7,"C6",0.240862516749557
"Zm00001eb368150",7,"C6",0.240649680500221
"Zm00001eb054140",7,"C6",0.24030298058331
"Zm00001eb062050",7,"C6",0.240001260574004
"Zm00001eb251510",7,"C6",0.239519207268535
"Zm00001eb319050",7,"C6",0.239451093767576
"Zm00001eb391280",7,"C6",0.239427820248262
"Zm00001eb338240",7,"C6",0.239313683794542
"Zm00001eb146500",7,"C6",0.239148822332674
"Zm00001eb321380",7,"C6",0.239121497504343
"Zm00001eb053520",7,"C6",0.238711031490887
"Zm00001eb076600",7,"C6",0.238426674636571
"Zm00001eb183830",7,"C6",0.237339525760965
"Zm00001eb400470",7,"C6",0.237229072453544
"Zm00001eb215980",7,"C6",0.23670903893712
"Zm00001eb177120",7,"C6",0.236689670784775
"Zm00001eb034840",7,"C6",0.236620099619084
"Zm00001eb232710",7,"C6",0.2356812573255
"Zm00001eb293190",7,"C6",0.23538601970884
"Zm00001eb237650",7,"C6",0.234885604932796
"Zm00001eb011300",7,"C6",0.234848790324782
"Zm00001eb177930",7,"C6",0.234575688318079
"Zm00001eb070550",7,"C6",0.234333934128328
"Zm00001eb071360",7,"C6",0.233253234401252
"Zm00001eb369170",7,"C6",0.233181954891189
"Zm00001eb377430",7,"C6",0.232716087376583
"Zm00001eb149230",7,"C6",0.232508089776007
"Zm00001eb338590",7,"C6",0.232434917695915
"Zm00001eb340280",7,"C6",0.231040868540888
"Zm00001eb324590",7,"C6",0.230778274140129
"Zm00001eb089090",7,"C6",0.230653429363778
"Zm00001eb433870",7,"C6",0.230418351135391
"Zm00001eb193370",7,"C6",0.230295228258776
"Zm00001eb269520",7,"C6",0.229938603014918
"Zm00001eb388050",7,"C6",0.229704868674011
"Zm00001eb287230",7,"C6",0.229634775854221
"Zm00001eb106240",7,"C6",0.228846076738971
"Zm00001eb358000",7,"C6",0.228648831705357
"Zm00001eb345260",7,"C6",0.228042253215041
"Zm00001eb327740",7,"C6",0.228005306675292
"Zm00001eb369360",7,"C6",0.227842292500052
"Zm00001eb109190",7,"C6",0.2276812502852
"Zm00001eb363960",7,"C6",0.227244665982046
"Zm00001eb208580",7,"C6",0.226551624954175
"Zm00001eb389660",7,"C6",0.226060620040523
"Zm00001eb320790",7,"C6",0.224507525007761
"Zm00001eb041480",7,"C6",0.223457443507726
"Zm00001eb352760",7,"C6",0.223433523638452
"Zm00001eb032500",7,"C6",0.223187616572786
"Zm00001eb378170",7,"C6",0.223053254615201
"Zm00001eb050760",7,"C6",0.223012731719833
"Zm00001eb072810",7,"C6",0.222607680690154
"Zm00001eb379130",7,"C6",0.222554589832708
"Zm00001eb002570",7,"C6",0.222438278453564
"Zm00001eb317030",7,"C6",0.222315592055863
"Zm00001eb078770",7,"C6",0.221005216662731
"Zm00001eb403930",7,"C6",0.21999615039248
"Zm00001eb051780",7,"C6",0.219457213374617
"Zm00001eb126690",7,"C6",0.219291286349087
"Zm00001eb107970",7,"C6",0.2184066359949
"Zm00001eb194680",7,"C6",0.218182041223899
"Zm00001eb041170",7,"C6",0.218032385205686
"Zm00001eb360360",7,"C6",0.217662610609514
"Zm00001eb041840",7,"C6",0.21699518714917
"Zm00001eb171990",7,"C6",0.216793352797781
"Zm00001eb001560",7,"C6",0.216448545156778
"Zm00001eb223320",7,"C6",0.216395597685319
"Zm00001eb109570",7,"C6",0.216249797335427
"Zm00001eb032800",7,"C6",0.216191100765896
"Zm00001eb279020",7,"C6",0.215165633457831
"Zm00001eb085510",7,"C6",0.214501202469605
"Zm00001eb079380",7,"C6",0.214277602364329
"Zm00001eb408790",7,"C6",0.214189720084092
"Zm00001eb235810",7,"C6",0.21406407123384
"Zm00001eb070480",7,"C6",0.213945519253743
"Zm00001eb143430",7,"C6",0.213932595975206
"Zm00001eb015230",7,"C6",0.21393157371823
"Zm00001eb207370",7,"C6",0.213302424383631
"Zm00001eb373120",7,"C6",0.213260818394273
"Zm00001eb181710",7,"C6",0.21258765724118
"Zm00001eb006870",7,"C6",0.211307159085643
"Zm00001eb434070",7,"C6",0.211152329770139
"Zm00001eb285010",7,"C6",0.211145816628951
"Zm00001eb251500",7,"C6",0.211127674485965
"Zm00001eb032930",7,"C6",0.211077602312404
"Zm00001eb113350",7,"C6",0.210520708462653
"Zm00001eb394660",7,"C6",0.210207717848116
"Zm00001eb119320",7,"C6",0.21006557409385
"Zm00001eb307650",7,"C6",0.209838609988143
"Zm00001eb106830",7,"C6",0.209170772242864
"Zm00001eb290310",7,"C6",0.209102718643912
"Zm00001eb016320",7,"C6",0.209058514466708
"Zm00001eb321550",7,"C6",0.208868351476247
"Zm00001eb278230",7,"C6",0.208856066443538
"Zm00001eb415450",7,"C6",0.208778078409876
"Zm00001eb072330",7,"C6",0.208568082492266
"Zm00001eb225410",7,"C6",0.208326361215098
"Zm00001eb360560",7,"C6",0.208002717108193
"Zm00001eb104710",7,"C6",0.207683011340653
"Zm00001eb269160",7,"C6",0.207621267283476
"Zm00001eb013250",7,"C6",0.207513779918253
"Zm00001eb411490",7,"C6",0.207474394907014
"Zm00001eb178690",7,"C6",0.207353166904736
"Zm00001eb252690",7,"C6",0.206771737078203
"Zm00001eb265040",7,"C6",0.206073102419606
"Zm00001eb149720",7,"C6",0.206051395564598
"Zm00001eb112360",7,"C6",0.206001477289413
"Zm00001eb014490",7,"C6",0.205990506904222
"Zm00001eb327160",7,"C6",0.205800272108351
"Zm00001eb049140",7,"C6",0.205654257249243
"Zm00001eb204010",7,"C6",0.204957615500008
"Zm00001eb176850",7,"C6",0.204954405856548
"Zm00001eb406810",7,"C6",0.20467127036469
"Zm00001eb135920",7,"C6",0.204495295540883
"Zm00001eb032230",7,"C6",0.204415988957661
"Zm00001eb414700",7,"C6",0.204045532463886
"Zm00001eb413790",7,"C6",0.203326523111567
"Zm00001eb322740",7,"C6",0.203300241138659
"Zm00001eb101670",7,"C6",0.202819642861403
"Zm00001eb005530",7,"C6",0.202787876335089
"Zm00001eb301590",7,"C6",0.202706894195104
"Zm00001eb269770",7,"C6",0.201723057224062
"Zm00001eb193700",7,"C6",0.201571258541754
"Zm00001eb214000",7,"C6",0.201540453174127
"Zm00001eb066590",7,"C6",0.201499953198695
"Zm00001eb403980",7,"C6",0.201485304235738
"Zm00001eb396610",7,"C6",0.201155649471498
"Zm00001eb023450",7,"C6",0.201127792807629
"Zm00001eb292430",7,"C6",0.200582086851136
"Zm00001eb169630",7,"C6",0.199361298193296
"Zm00001eb238680",7,"C6",0.199027141630534
"Zm00001eb125980",7,"C6",0.19872902874059
"Zm00001eb205810",7,"C6",0.198538894188627
"Zm00001eb023950",7,"C6",0.198359544935451
"Zm00001eb142170",7,"C6",0.198075919192818
"Zm00001eb124300",7,"C6",0.197921304752698
"Zm00001eb370620",7,"C6",0.197788434675793
"Zm00001eb017070",7,"C6",0.197157125432382
"Zm00001eb286850",7,"C6",0.197141583947821
"Zm00001eb178040",7,"C6",0.195827857420078
"Zm00001eb032110",7,"C6",0.194901793594425
"Zm00001eb198140",7,"C6",0.194812183124833
"Zm00001eb359610",7,"C6",0.194280139088858
"Zm00001eb244120",7,"C6",0.193300631662957
"Zm00001eb349520",7,"C6",0.193044547355365
"Zm00001eb177690",7,"C6",0.192924532858857
"Zm00001eb016180",7,"C6",0.192871188849068
"Zm00001eb011990",7,"C6",0.192785404212011
"Zm00001eb144610",7,"C6",0.192512839145606
"Zm00001eb434140",7,"C6",0.192367940544548
"Zm00001eb328970",7,"C6",0.192066723627283
"Zm00001eb174120",7,"C6",0.191928973796625
"Zm00001eb273590",7,"C6",0.189917632972801
"Zm00001eb224570",7,"C6",0.18980521916862
"Zm00001eb064990",7,"C6",0.18930212568884
"Zm00001eb205780",7,"C6",0.188271179972419
"Zm00001eb032690",1,"C7",4.52221626424973
"Zm00001eb267030",1,"C7",4.13022479540213
"Zm00001eb013080",1,"C7",2.74429157727715
"Zm00001eb164860",1,"C7",2.33968350075348
"Zm00001eb170020",1,"C7",2.29493232679544
"Zm00001eb078440",1,"C7",2.21538597987459
"Zm00001eb360190",1,"C7",2.18928661552522
"Zm00001eb016940",1,"C7",2.12024198597935
"Zm00001eb387070",1,"C7",2.09648820551233
"Zm00001eb299450",1,"C7",2.02972593519214
"Zm00001eb130870",1,"C7",2.02821526884041
"Zm00001eb165550",1,"C7",2.0189631521579
"Zm00001eb406570",1,"C7",1.93930680163097
"Zm00001eb137410",1,"C7",1.92094148910233
"Zm00001eb003730",1,"C7",1.90064223622874
"Zm00001eb142220",1,"C7",1.88531121774115
"Zm00001eb013900",1,"C7",1.79939237424175
"Zm00001eb353970",1,"C7",1.72467977229685
"Zm00001eb354640",1,"C7",1.67567302235849
"Zm00001eb340450",1,"C7",1.67046059916898
"Zm00001eb329550",1,"C7",1.47975104771815
"Zm00001eb206040",1,"C7",1.43942666758762
"Zm00001eb033030",1,"C7",1.42152331299642
"Zm00001eb144960",1,"C7",1.3967606270401
"Zm00001eb403640",1,"C7",1.38988899089034
"Zm00001eb200880",1,"C7",1.37576206655273
"Zm00001eb406100",1,"C7",1.36909560794672
"Zm00001eb137430",1,"C7",1.33341574070791
"Zm00001eb165610",1,"C7",1.3290984080424
"Zm00001eb255240",1,"C7",1.32089748303933
"Zm00001eb137480",1,"C7",1.30303312837171
"Zm00001eb127690",1,"C7",1.30292799034451
"Zm00001eb137390",1,"C7",1.27932485193467
"Zm00001eb387780",1,"C7",1.27223669287514
"Zm00001eb236430",1,"C7",1.22117435899381
"Zm00001eb322690",1,"C7",1.21639961749713
"Zm00001eb011670",1,"C7",1.20962622826084
"Zm00001eb373290",1,"C7",1.20879702928377
"Zm00001eb369350",1,"C7",1.20796473952562
"Zm00001eb209570",1,"C7",1.19933111362317
"Zm00001eb414460",1,"C7",1.14665604451133
"Zm00001eb419110",1,"C7",1.13111869643096
"Zm00001eb229450",1,"C7",1.12172164314186
"Zm00001eb208540",1,"C7",1.10611772610209
"Zm00001eb279430",1,"C7",1.10584148068411
"Zm00001eb220910",1,"C7",1.0934347303047
"Zm00001eb296090",1,"C7",1.09110668016245
"Zm00001eb097730",1,"C7",1.08627209750339
"Zm00001eb264880",1,"C7",1.08286616751142
"Zm00001eb079780",1,"C7",1.07656540809914
"Zm00001eb137740",1,"C7",1.07439200074444
"Zm00001eb163910",1,"C7",1.05861354870751
"Zm00001eb120200",1,"C7",1.03659427860072
"Zm00001eb080380",1,"C7",1.02731099694558
"Zm00001eb151750",1,"C7",1.01968772020812
"Zm00001eb157850",1,"C7",1.00084637855955
"Zm00001eb144930",1,"C7",0.994690647129223
"Zm00001eb387920",1,"C7",0.993222438472061
"Zm00001eb043440",1,"C7",0.983745253241292
"Zm00001eb272050",1,"C7",0.962577618068853
"Zm00001eb139140",1,"C7",0.961079158770767
"Zm00001eb221000",1,"C7",0.956835465582531
"Zm00001eb295610",1,"C7",0.944894328396679
"Zm00001eb227310",1,"C7",0.934436766760619
"Zm00001eb164750",1,"C7",0.929236221612005
"Zm00001eb243850",1,"C7",0.907646538621938
"Zm00001eb081030",1,"C7",0.907575308550704
"Zm00001eb068400",1,"C7",0.901878808991584
"Zm00001eb095390",1,"C7",0.897453862278568
"Zm00001eb138650",1,"C7",0.890964969862666
"Zm00001eb431990",1,"C7",0.88229298613852
"Zm00001eb291160",1,"C7",0.880466590458729
"Zm00001eb233450",1,"C7",0.877121003245844
"Zm00001eb061730",1,"C7",0.874741149617874
"Zm00001eb136750",1,"C7",0.870738146962365
"Zm00001eb200430",1,"C7",0.855964317030368
"Zm00001eb068040",1,"C7",0.853862997781907
"Zm00001eb226490",1,"C7",0.852985564149021
"Zm00001eb034220",1,"C7",0.838765347476025
"Zm00001eb168100",1,"C7",0.83614036829792
"Zm00001eb107480",1,"C7",0.826373153114823
"Zm00001eb309910",1,"C7",0.825194859244804
"Zm00001eb404790",1,"C7",0.822998555291549
"Zm00001eb068660",1,"C7",0.806971949691834
"Zm00001eb245320",1,"C7",0.804133680523183
"Zm00001eb144910",1,"C7",0.802399723023256
"Zm00001eb162620",1,"C7",0.794329537554293
"Zm00001eb128730",1,"C7",0.789680745534466
"Zm00001eb096870",1,"C7",0.783354332342786
"Zm00001eb116960",1,"C7",0.782077055689157
"Zm00001eb398410",1,"C7",0.781494511569408
"Zm00001eb344820",1,"C7",0.776967833419568
"Zm00001eb324240",1,"C7",0.771665063962694
"Zm00001eb154480",1,"C7",0.770747478508481
"Zm00001eb245610",1,"C7",0.768927985922031
"Zm00001eb116010",1,"C7",0.766310210089037
"Zm00001eb299990",1,"C7",0.764198931911447
"Zm00001eb327260",1,"C7",0.744550541311804
"Zm00001eb264660",1,"C7",0.73951136172819
"Zm00001eb167690",1,"C7",0.734665253302789
"Zm00001eb332050",1,"C7",0.733336080072734
"Zm00001eb314490",1,"C7",0.730054672404104
"Zm00001eb083680",1,"C7",0.729691761922804
"Zm00001eb230870",1,"C7",0.729583542230613
"Zm00001eb051040",1,"C7",0.728761810055693
"Zm00001eb404780",1,"C7",0.726205519534758
"Zm00001eb209760",1,"C7",0.718749707415265
"Zm00001eb080840",1,"C7",0.714124157360019
"Zm00001eb378020",1,"C7",0.711318564611749
"Zm00001eb364200",1,"C7",0.710953205837932
"Zm00001eb330460",1,"C7",0.708075458633625
"Zm00001eb355990",1,"C7",0.707234180974846
"Zm00001eb106430",1,"C7",0.705813269294068
"Zm00001eb363880",1,"C7",0.70567259358779
"Zm00001eb268830",1,"C7",0.6992004007797
"Zm00001eb245620",1,"C7",0.698742674944235
"Zm00001eb223860",1,"C7",0.695966925835765
"Zm00001eb074210",1,"C7",0.694048918314443
"Zm00001eb227740",1,"C7",0.691467263624991
"Zm00001eb090830",1,"C7",0.691232553074683
"Zm00001eb158100",1,"C7",0.689178068458078
"Zm00001eb306070",1,"C7",0.688883402463278
"Zm00001eb213670",1,"C7",0.685905290535387
"Zm00001eb417480",1,"C7",0.67717063439685
"Zm00001eb130500",1,"C7",0.673286962598242
"Zm00001eb336580",1,"C7",0.666402866436879
"Zm00001eb244650",1,"C7",0.664908837339134
"Zm00001eb418460",1,"C7",0.663781823309055
"Zm00001eb241500",1,"C7",0.65937172695604
"Zm00001eb059930",1,"C7",0.653347623974921
"Zm00001eb280560",1,"C7",0.65267009267656
"Zm00001eb002620",1,"C7",0.647865138343879
"Zm00001eb196640",1,"C7",0.645481316014237
"Zm00001eb212080",1,"C7",0.64171608748092
"Zm00001eb013430",1,"C7",0.638124746650777
"Zm00001eb128620",1,"C7",0.637296044930859
"Zm00001eb254510",1,"C7",0.62968660201667
"Zm00001eb238540",1,"C7",0.629547402120098
"Zm00001eb418440",1,"C7",0.623774796986748
"Zm00001eb309260",1,"C7",0.622131732573038
"Zm00001eb194410",1,"C7",0.62142236710491
"Zm00001eb062770",1,"C7",0.620606141727451
"Zm00001eb021040",1,"C7",0.61032486808267
"Zm00001eb159080",1,"C7",0.603267605422285
"Zm00001eb032970",1,"C7",0.602183266567245
"Zm00001eb150530",1,"C7",0.601973078918234
"Zm00001eb197410",1,"C7",0.599150674404591
"Zm00001eb006530",1,"C7",0.597310974580199
"Zm00001eb290590",1,"C7",0.59211324226779
"Zm00001eb047980",1,"C7",0.591189615139597
"Zm00001eb015790",1,"C7",0.585809915739004
"Zm00001eb042970",1,"C7",0.584260938038498
"Zm00001eb306610",1,"C7",0.584253216140783
"Zm00001eb185220",1,"C7",0.583326200957781
"Zm00001eb233020",1,"C7",0.57943908260536
"Zm00001eb157660",1,"C7",0.577550080574854
"Zm00001eb201740",1,"C7",0.575896631194699
"Zm00001eb011760",1,"C7",0.567097189497436
"Zm00001eb077230",1,"C7",0.565323865301361
"Zm00001eb161870",1,"C7",0.560242445085229
"Zm00001eb273440",1,"C7",0.559460660426989
"Zm00001eb156150",1,"C7",0.555796419942702
"Zm00001eb022930",1,"C7",0.553506647491819
"Zm00001eb286710",1,"C7",0.55229875584137
"Zm00001eb121780",1,"C7",0.550404848742366
"Zm00001eb000970",1,"C7",0.549416141454065
"Zm00001eb289570",1,"C7",0.548226456841279
"Zm00001eb369130",1,"C7",0.543265740283644
"Zm00001eb110400",1,"C7",0.540727773539658
"Zm00001eb344980",1,"C7",0.540515332880665
"Zm00001eb343900",1,"C7",0.537143976330944
"Zm00001eb166850",1,"C7",0.535698062875847
"Zm00001eb246090",1,"C7",0.535603632745376
"Zm00001eb171410",1,"C7",0.534886941726633
"Zm00001eb332630",1,"C7",0.531479597767421
"Zm00001eb304260",1,"C7",0.529896934885302
"Zm00001eb187910",1,"C7",0.529669423906879
"Zm00001eb187150",1,"C7",0.526280531162337
"Zm00001eb217390",1,"C7",0.52503431055317
"Zm00001eb024460",1,"C7",0.52444922968335
"Zm00001eb321790",1,"C7",0.52178056278606
"Zm00001eb384280",1,"C7",0.519751148226927
"Zm00001eb408010",1,"C7",0.514779401376788
"Zm00001eb119990",1,"C7",0.514655175915778
"Zm00001eb255610",1,"C7",0.514589125286963
"Zm00001eb272100",1,"C7",0.513120368432894
"Zm00001eb433540",1,"C7",0.506160643424361
"Zm00001eb352550",1,"C7",0.506085703672498
"Zm00001eb266860",1,"C7",0.504981155266004
"Zm00001eb058750",1,"C7",0.504183607423879
"Zm00001eb347660",1,"C7",0.502908401045596
"Zm00001eb162400",1,"C7",0.502824650478072
"Zm00001eb044190",1,"C7",0.502804450542296
"Zm00001eb145750",1,"C7",0.498320796432096
"Zm00001eb075740",1,"C7",0.497947386388338
"Zm00001eb079220",1,"C7",0.494706955952715
"Zm00001eb054040",1,"C7",0.489791850538399
"Zm00001eb236850",1,"C7",0.487209773872146
"Zm00001eb247630",1,"C7",0.486851636650999
"Zm00001eb291360",1,"C7",0.485234398202213
"Zm00001eb137280",1,"C7",0.48207365338118
"Zm00001eb167770",1,"C7",0.47559908708893
"Zm00001eb261260",1,"C7",0.474041959030478
"Zm00001eb026490",1,"C7",0.470916305450773
"Zm00001eb163880",1,"C7",0.469971037499686
"Zm00001eb180060",1,"C7",0.467438659463244
"Zm00001eb048710",1,"C7",0.462828905100963
"Zm00001eb334140",1,"C7",0.460054782549998
"Zm00001eb124170",1,"C7",0.459109483054995
"Zm00001eb038930",1,"C7",0.454466691976952
"Zm00001eb429480",1,"C7",0.451617283180985
"Zm00001eb246340",1,"C7",0.451268212452106
"Zm00001eb065630",1,"C7",0.445821465016196
"Zm00001eb298320",1,"C7",0.444813380378006
"Zm00001eb086030",1,"C7",0.444317531970166
"Zm00001eb356910",1,"C7",0.442959804575886
"Zm00001eb190340",1,"C7",0.440589005753738
"Zm00001eb022980",1,"C7",0.439845699920524
"Zm00001eb124270",1,"C7",0.435868671332641
"Zm00001eb339850",1,"C7",0.433803205813689
"Zm00001eb386680",1,"C7",0.4311008578499
"Zm00001eb179680",1,"C7",0.428938857838088
"Zm00001eb409080",1,"C7",0.42768406986401
"Zm00001eb288150",1,"C7",0.427261283201039
"Zm00001eb027820",1,"C7",0.424973922445219
"Zm00001eb005330",1,"C7",0.418873918855005
"Zm00001eb291670",1,"C7",0.418609544211545
"Zm00001eb418970",1,"C7",0.418434763278929
"Zm00001eb106660",1,"C7",0.41613471577231
"Zm00001eb138600",1,"C7",0.415972038407228
"Zm00001eb253890",1,"C7",0.415271767904266
"Zm00001eb369320",1,"C7",0.413144104511689
"Zm00001eb081280",1,"C7",0.412242347327129
"Zm00001eb154790",1,"C7",0.409548785382409
"Zm00001eb012020",1,"C7",0.409154177814521
"Zm00001eb260410",1,"C7",0.406194919144614
"Zm00001eb395590",1,"C7",0.404991762264814
"Zm00001eb278510",1,"C7",0.403112330285474
"Zm00001eb239520",1,"C7",0.40206804292576
"Zm00001eb238370",1,"C7",0.399012129728112
"Zm00001eb075960",1,"C7",0.396181099387978
"Zm00001eb404800",1,"C7",0.392154064767797
"Zm00001eb070280",1,"C7",0.38946235588652
"Zm00001eb001950",1,"C7",0.385562636541324
"Zm00001eb042520",1,"C7",0.385548237459198
"Zm00001eb280950",1,"C7",0.384013304017331
"Zm00001eb300360",1,"C7",0.382127470955662
"Zm00001eb140430",1,"C7",0.381493341220891
"Zm00001eb248150",1,"C7",0.379978044541107
"Zm00001eb322600",1,"C7",0.377564114513558
"Zm00001eb159020",1,"C7",0.375056652048948
"Zm00001eb143640",1,"C7",0.372623902805265
"Zm00001eb339760",1,"C7",0.370360595739928
"Zm00001eb112590",1,"C7",0.369530212167497
"Zm00001eb006400",1,"C7",0.367766235755834
"Zm00001eb370480",1,"C7",0.365966381865247
"Zm00001eb215120",1,"C7",0.364556225693703
"Zm00001eb314300",1,"C7",0.364501415257149
"Zm00001eb186570",1,"C7",0.363770563423286
"Zm00001eb283080",1,"C7",0.362320159338603
"Zm00001eb195070",1,"C7",0.360567860764131
"Zm00001eb160820",1,"C7",0.35611312686624
"Zm00001eb086700",1,"C7",0.354219392222951
"Zm00001eb285660",1,"C7",0.353503418208938
"Zm00001eb385480",1,"C7",0.35313333161542
"Zm00001eb193970",1,"C7",0.350935382072902
"Zm00001eb154490",1,"C7",0.350573221911562
"Zm00001eb107560",1,"C7",0.349582121646995
"Zm00001eb089010",1,"C7",0.343027497629635
"Zm00001eb108550",1,"C7",0.342612719020584
"Zm00001eb304250",1,"C7",0.341843380093521
"Zm00001eb104730",1,"C7",0.341236320464651
"Zm00001eb009890",1,"C7",0.339984578402434
"Zm00001eb397520",1,"C7",0.339662561180983
"Zm00001eb228370",1,"C7",0.339161801217592
"Zm00001eb110810",1,"C7",0.338415815779912
"Zm00001eb015880",1,"C7",0.338033132748846
"Zm00001eb158210",1,"C7",0.337680248313067
"Zm00001eb025460",1,"C7",0.333768330957386
"Zm00001eb092540",1,"C7",0.332449598393371
"Zm00001eb320190",1,"C7",0.331508907171665
"Zm00001eb014890",1,"C7",0.330058613699918
"Zm00001eb001650",1,"C7",0.328834435761002
"Zm00001eb178190",1,"C7",0.328033855752673
"Zm00001eb349870",1,"C7",0.327567717513418
"Zm00001eb015950",1,"C7",0.326722461277543
"Zm00001eb433960",1,"C7",0.324327813006021
"Zm00001eb141010",1,"C7",0.322889416397959
"Zm00001eb043100",1,"C7",0.320137637152295
"Zm00001eb344950",1,"C7",0.318967152477991
"Zm00001eb403780",1,"C7",0.318439949344009
"Zm00001eb243040",1,"C7",0.318114622153265
"Zm00001eb064130",1,"C7",0.317383238609681
"Zm00001eb112000",1,"C7",0.316051902948994
"Zm00001eb226060",1,"C7",0.314465375410743
"Zm00001eb075630",1,"C7",0.31424388881521
"Zm00001eb424280",1,"C7",0.312081465352562
"Zm00001eb060250",1,"C7",0.311066186946316
"Zm00001eb123000",1,"C7",0.310845610023037
"Zm00001eb002270",1,"C7",0.309346322005269
"Zm00001eb188360",1,"C7",0.307883548093178
"Zm00001eb431800",1,"C7",0.306903965860663
"Zm00001eb395560",1,"C7",0.30478244838854
"Zm00001eb048670",1,"C7",0.304615814821128
"Zm00001eb204900",1,"C7",0.301922570488656
"Zm00001eb067710",1,"C7",0.300503406619742
"Zm00001eb084360",1,"C7",0.300225205301076
"Zm00001eb236900",1,"C7",0.296522498622882
"Zm00001eb336760",1,"C7",0.292687176945854
"Zm00001eb211970",1,"C7",0.292044132275376
"Zm00001eb052640",1,"C7",0.290298841825906
"Zm00001eb070860",1,"C7",0.288558812265699
"Zm00001eb141130",1,"C7",0.287639004902827
"Zm00001eb246820",1,"C7",0.28695962095267
"Zm00001eb386480",1,"C7",0.28664359508989
"Zm00001eb300410",1,"C7",0.284360219781763
"Zm00001eb023810",1,"C7",0.283452822213524
"Zm00001eb152920",1,"C7",0.28286397698446
"Zm00001eb210540",1,"C7",0.282272395988657
"Zm00001eb105580",1,"C7",0.279631892583492
"Zm00001eb184320",1,"C7",0.279544497797199
"Zm00001eb238460",1,"C7",0.279261102767899
"Zm00001eb009340",1,"C7",0.277790031688912
"Zm00001eb056240",1,"C7",0.277270603906591
"Zm00001eb336900",1,"C7",0.277072568796228
"Zm00001eb336410",1,"C7",0.275591274706122
"Zm00001eb363430",1,"C7",0.274695286071878
"Zm00001eb120450",1,"C7",0.272565310846339
"Zm00001eb355980",1,"C7",0.270633749513303
