"gene","total_umi","detected_spots","pass_minimum_100_reads"
"Zm00001eb339810",83,71,FALSE
"Zm00001eb370650",17871,9377,TRUE
"Zm00001eb357910",149,146,TRUE
"Zm00001eb347060",1052,1002,TRUE
"Zm00001eb353200",0,0,FALSE
"Zm00001eb348820",1556,1428,TRUE
"Zm00001eb361200",6679,5062,TRUE
"Zm00001eb356200",12634,7901,TRUE
"Zm00001eb361110",19,18,FALSE
"Zm00001eb365220",361,351,TRUE
"Zm00001eb335660",3375,2778,TRUE
"Zm00001eb336900",14364,9053,TRUE
"Zm00001eb368870",1,1,FALSE
"Zm00001eb356980",2862,2493,TRUE
"Zm00001eb333180",0,0,FALSE
"Zm00001eb352090",1288,1212,TRUE
"Zm00001eb346100",342213,19731,TRUE
"Zm00001eb348310",3,3,FALSE
"Zm00001eb363260",484,445,TRUE
"Zm00001eb345450",5290,4297,TRUE
"Zm00001eb369280",2307,1949,TRUE
"Zm00001eb369200",3324,2836,TRUE
"Zm00001eb353770",17,17,FALSE
"Zm00001eb349890",2,2,FALSE
"Zm00001eb354570",14147,8619,TRUE
"Zm00001eb356380",37,37,FALSE
"Zm00001eb343840",32502,13611,TRUE
"Zm00001eb349340",1,1,FALSE
"Zm00001eb340330",2072,1858,TRUE
"Zm00001eb340210",4,4,FALSE
"Zm00001eb369420",187,187,TRUE
"Zm00001eb350290",9766,6902,TRUE
"Zm00001eb365420",1120,975,TRUE
"Zm00001eb350660",3534,2925,TRUE
"Zm00001eb347470",28,28,FALSE
"Zm00001eb334630",2974,2491,TRUE
"Zm00001eb356510",285,277,TRUE
"Zm00001eb364640",4414,3648,TRUE
"Zm00001eb359250",285,272,TRUE
"Zm00001eb356640",1,1,FALSE
"Zm00001eb359200",260,241,TRUE
"Zm00001eb350600",1544,1326,TRUE
"Zm00001eb334000",31,31,FALSE
"Zm00001eb335420",11,11,FALSE
"Zm00001eb344000",3,2,FALSE
"Zm00001eb351350",22293,11170,TRUE
"Zm00001eb341770",707,526,TRUE
"Zm00001eb366280",2853,2479,TRUE
"Zm00001eb369370",4002,3416,TRUE
"Zm00001eb359280",16360,8933,TRUE
"Zm00001eb336030",7686,5509,TRUE
"Zm00001eb365120",701,682,TRUE
"Zm00001eb367320",1028,955,TRUE
"Zm00001eb340480",0,0,FALSE
"Zm00001eb365020",28260,12852,TRUE
"Zm00001eb359000",14,14,FALSE
"Zm00001eb355300",3461,2998,TRUE
"Zm00001eb346740",0,0,FALSE
"Zm00001eb340610",87,86,FALSE
"Zm00001eb336340",2,2,FALSE
"Zm00001eb341860",35684,14061,TRUE
"Zm00001eb344410",21,20,FALSE
"Zm00001eb359880",0,0,FALSE
"Zm00001eb349910",11441,7606,TRUE
"Zm00001eb360660",0,0,FALSE
"Zm00001eb360510",24,24,FALSE
"Zm00001eb337610",6296,5035,TRUE
"Zm00001eb342890",63,56,FALSE
"Zm00001eb366780",5330,4322,TRUE
"Zm00001eb354180",20472,11257,TRUE
"Zm00001eb343010",1621,1266,TRUE
"Zm00001eb336760",21124,10717,TRUE
"Zm00001eb341230",2,2,FALSE
"Zm00001eb367150",6599,5176,TRUE
"Zm00001eb349190",1,1,FALSE
"Zm00001eb344340",44316,15418,TRUE
"Zm00001eb336140",256,247,TRUE
"Zm00001eb359580",1432,1329,TRUE
"Zm00001eb356680",34005,13999,TRUE
"Zm00001eb337720",4692,3714,TRUE
"Zm00001eb345850",0,0,FALSE
"Zm00001eb349780",3540,3098,TRUE
"Zm00001eb357190",0,0,FALSE
"Zm00001eb350540",8,8,FALSE
"Zm00001eb343880",0,0,FALSE
"Zm00001eb369720",992,940,TRUE
"Zm00001eb360700",1327,1202,TRUE
"Zm00001eb363550",53,53,FALSE
"Zm00001eb341380",274,244,TRUE
"Zm00001eb357250",868,787,TRUE
"Zm00001eb351140",0,0,FALSE
"Zm00001eb352660",0,0,FALSE
"Zm00001eb368010",19810,11287,TRUE
"Zm00001eb352510",0,0,FALSE
"Zm00001eb348290",107,103,TRUE
"Zm00001eb336560",13,13,FALSE
"Zm00001eb342270",3101,2478,TRUE
"Zm00001eb347800",5699,4169,TRUE
"Zm00001eb366900",903,814,TRUE
"Zm00001eb332450",17808,10070,TRUE
"Zm00001eb360230",3478,2971,TRUE
"Zm00001eb350260",32,31,FALSE
"Zm00001eb334610",2,2,FALSE
"Zm00001eb351410",18715,10683,TRUE
"Zm00001eb338060",0,0,FALSE
"Zm00001eb362610",3824,3334,TRUE
"Zm00001eb370930",0,0,FALSE
"Zm00001eb333340",5103,4157,TRUE
"Zm00001eb350790",5222,4299,TRUE
"Zm00001eb371030",3957,3267,TRUE
"Zm00001eb362160",8686,6491,TRUE
"Zm00001eb350690",3376,1777,TRUE
"Zm00001eb355190",0,0,FALSE
"Zm00001eb349270",9196,6658,TRUE
"Zm00001eb333700",0,0,FALSE
"Zm00001eb370330",322166,19489,TRUE
"Zm00001eb367240",280,269,TRUE
"Zm00001eb359220",769,728,TRUE
"Zm00001eb350990",1489,1399,TRUE
"Zm00001eb337180",4474,3483,TRUE
"Zm00001eb367430",3034,2486,TRUE
"Zm00001eb335460",8,8,FALSE
"Zm00001eb358480",0,0,FALSE
"Zm00001eb347620",4452,3715,TRUE
"Zm00001eb347960",16082,9169,TRUE
"Zm00001eb352880",31020,11948,TRUE
"Zm00001eb334860",29748,11878,TRUE
"Zm00001eb359810",30,30,FALSE
"Zm00001eb360430",6366,5088,TRUE
"Zm00001eb364560",0,0,FALSE
"Zm00001eb336370",319,302,TRUE
"Zm00001eb354380",11116,7703,TRUE
"Zm00001eb367690",19,18,FALSE
"Zm00001eb336870",9379,6834,TRUE
"Zm00001eb364650",537,514,TRUE
"Zm00001eb364460",0,0,FALSE
"Zm00001eb353980",349,340,TRUE
"Zm00001eb361850",2156,1925,TRUE
"Zm00001eb361620",1655,1352,TRUE
"Zm00001eb335010",0,0,FALSE
"Zm00001eb369580",8807,6349,TRUE
"Zm00001eb363610",1269,1087,TRUE
"Zm00001eb371180",4318,3601,TRUE
"Zm00001eb341450",1127,1057,TRUE
"Zm00001eb371380",52,51,FALSE
"Zm00001eb349590",3,3,FALSE
"Zm00001eb352720",1304,1142,TRUE
"Zm00001eb360800",27516,12513,TRUE
"Zm00001eb337080",0,0,FALSE
"Zm00001eb350020",0,0,FALSE
"Zm00001eb343770",1949,1783,TRUE
"Zm00001eb342580",197,185,TRUE
"Zm00001eb358180",23,23,FALSE
"Zm00001eb361860",138,132,TRUE
"Zm00001eb338160",3189,2735,TRUE
"Zm00001eb332620",14,14,FALSE
"Zm00001eb363040",29,29,FALSE
"Zm00001eb351650",1,1,FALSE
"Zm00001eb350590",6,6,FALSE
"Zm00001eb332840",6,6,FALSE
"Zm00001eb363500",5930,4766,TRUE
"Zm00001eb353900",0,0,FALSE
"Zm00001eb347880",0,0,FALSE
"Zm00001eb339830",0,0,FALSE
"Zm00001eb345440",5,5,FALSE
"Zm00001eb371090",3826,3289,TRUE
"Zm00001eb338240",9310,6934,TRUE
"Zm00001eb363420",3764,3047,TRUE
"Zm00001eb332390",0,0,FALSE
"Zm00001eb356480",23182,11592,TRUE
"Zm00001eb353240",58,58,FALSE
"Zm00001eb347190",3968,3430,TRUE
"Zm00001eb345290",6371,4970,TRUE
"Zm00001eb366370",5,5,FALSE
"Zm00001eb367490",3546,3036,TRUE
"Zm00001eb368850",985,860,TRUE
"Zm00001eb362400",713,686,TRUE
"Zm00001eb346060",3160,2762,TRUE
"Zm00001eb345360",0,0,FALSE
"Zm00001eb344880",0,0,FALSE
"Zm00001eb337030",12567,8299,TRUE
"Zm00001eb370240",7911,5546,TRUE
"Zm00001eb362760",3680,2937,TRUE
"Zm00001eb336840",16009,9407,TRUE
"Zm00001eb346860",674,614,TRUE
"Zm00001eb350890",7037,5394,TRUE
"Zm00001eb351950",6013,4818,TRUE
"Zm00001eb336350",0,0,FALSE
"Zm00001eb367220",4491,3522,TRUE
"Zm00001eb341030",0,0,FALSE
"Zm00001eb352160",0,0,FALSE
"Zm00001eb362580",24853,11817,TRUE
"Zm00001eb337290",168,147,TRUE
"Zm00001eb355770",2098,1231,TRUE
"Zm00001eb348090",0,0,FALSE
"Zm00001eb335870",57468,16519,TRUE
"Zm00001eb337810",35129,13757,TRUE
"Zm00001eb352190",2779,2406,TRUE
"Zm00001eb352550",29022,12619,TRUE
"Zm00001eb370140",3301,2847,TRUE
"Zm00001eb366830",528,511,TRUE
"Zm00001eb363670",40,38,FALSE
"Zm00001eb354500",0,0,FALSE
"Zm00001eb348360",565,541,TRUE
"Zm00001eb350090",232,194,TRUE
"Zm00001eb370420",9,9,FALSE
"Zm00001eb360630",206,204,TRUE
"Zm00001eb346180",12,12,FALSE
"Zm00001eb339760",32885,12329,TRUE
"Zm00001eb344040",43,43,FALSE
"Zm00001eb359670",1092,1035,TRUE
"Zm00001eb354390",0,0,FALSE
"Zm00001eb350280",5525,3397,TRUE
"Zm00001eb358340",4047,3431,TRUE
"Zm00001eb343480",0,0,FALSE
"Zm00001eb332500",601,572,TRUE
"Zm00001eb363650",2721,2393,TRUE
"Zm00001eb363140",744,699,TRUE
"Zm00001eb355970",15808,9099,TRUE
"Zm00001eb335530",10,9,FALSE
"Zm00001eb360900",29370,13035,TRUE
"Zm00001eb333030",7577,5786,TRUE
"Zm00001eb364200",52210,14840,TRUE
"Zm00001eb334400",11849,7819,TRUE
"Zm00001eb361670",5744,4607,TRUE
"Zm00001eb340270",81349,17486,TRUE
"Zm00001eb359320",2109,1761,TRUE
"Zm00001eb346420",5519,4030,TRUE
"Zm00001eb358200",4978,4140,TRUE
"Zm00001eb333970",39679,14660,TRUE
"Zm00001eb363370",7819,5925,TRUE
"Zm00001eb332350",31,31,FALSE
"Zm00001eb365670",11733,7583,TRUE
"Zm00001eb342740",1,1,FALSE
"Zm00001eb337380",1910,1744,TRUE
"Zm00001eb356950",775,714,TRUE
"Zm00001eb358550",0,0,FALSE
"Zm00001eb357760",5997,4729,TRUE
"Zm00001eb356120",0,0,FALSE
"Zm00001eb368200",1,1,FALSE
"Zm00001eb333550",1,1,FALSE
"Zm00001eb339350",9826,6312,TRUE
"Zm00001eb364330",0,0,FALSE
"Zm00001eb340290",1424,1257,TRUE
"Zm00001eb361930",0,0,FALSE
"Zm00001eb353810",2003,1856,TRUE
"Zm00001eb338350",2,2,FALSE
"Zm00001eb353490",0,0,FALSE
"Zm00001eb364380",36951,14391,TRUE
"Zm00001eb353210",0,0,FALSE
"Zm00001eb342380",5,5,FALSE
"Zm00001eb343360",8636,6259,TRUE
"Zm00001eb341740",4583,3903,TRUE
"Zm00001eb345240",24109,11769,TRUE
"Zm00001eb369230",0,0,FALSE
"Zm00001eb362840",2627,2348,TRUE
"Zm00001eb364590",2936,2570,TRUE
"Zm00001eb334760",14,14,FALSE
"Zm00001eb358760",0,0,FALSE
"Zm00001eb332650",58625,15130,TRUE
"Zm00001eb345040",11991,7978,TRUE
"Zm00001eb365510",0,0,FALSE
"Zm00001eb365330",12383,7899,TRUE
"Zm00001eb362280",1,1,FALSE
"Zm00001eb333400",9530,6618,TRUE
"Zm00001eb335290",0,0,FALSE
"Zm00001eb348810",7034,5466,TRUE
"Zm00001eb359450",61,60,FALSE
"Zm00001eb346790",1257,1204,TRUE
"Zm00001eb281360",8133,6036,TRUE
"Zm00001eb274280",2894,2040,TRUE
"Zm00001eb276160",6311,4991,TRUE
"Zm00001eb284440",0,0,FALSE
"Zm00001eb297220",0,0,FALSE
"Zm00001eb279020",9590,7000,TRUE
"Zm00001eb264620",4881,4058,TRUE
"Zm00001eb297200",621,371,TRUE
"Zm00001eb266260",29970,12912,TRUE
"Zm00001eb278880",1009,945,TRUE
"Zm00001eb269820",1269,1025,TRUE
"Zm00001eb287620",3,3,FALSE
"Zm00001eb274580",0,0,FALSE
"Zm00001eb271730",1416,1340,TRUE
"Zm00001eb266400",5602,4366,TRUE
"Zm00001eb275860",244,235,TRUE
"Zm00001eb269560",22036,11703,TRUE
"Zm00001eb272530",19,19,FALSE
"Zm00001eb289510",16,16,FALSE
"Zm00001eb261500",29,28,FALSE
"Zm00001eb283280",469,370,TRUE
"Zm00001eb269240",2,2,FALSE
"Zm00001eb280260",0,0,FALSE
"Zm00001eb271110",0,0,FALSE
"Zm00001eb297930",3,3,FALSE
"Zm00001eb265500",40417,14493,TRUE
"Zm00001eb262760",99,97,FALSE
"Zm00001eb261230",26,26,FALSE
"Zm00001eb272890",8701,6570,TRUE
"Zm00001eb262000",0,0,FALSE
"Zm00001eb289540",0,0,FALSE
"Zm00001eb289320",791,722,TRUE
"Zm00001eb263060",0,0,FALSE
"Zm00001eb275140",2612,2185,TRUE
"Zm00001eb272310",75808,17205,TRUE
"Zm00001eb290430",6,6,FALSE
"Zm00001eb284690",570,524,TRUE
"Zm00001eb285460",31,29,FALSE
"Zm00001eb280600",430,412,TRUE
"Zm00001eb292070",1,1,FALSE
"Zm00001eb279420",1522,1371,TRUE
"Zm00001eb284060",0,0,FALSE
"Zm00001eb283600",533,508,TRUE
"Zm00001eb277940",19010,10167,TRUE
"Zm00001eb267550",49,49,FALSE
"Zm00001eb259940",13,13,FALSE
"Zm00001eb273200",0,0,FALSE
"Zm00001eb290190",6593,4981,TRUE
"Zm00001eb280020",29109,12100,TRUE
"Zm00001eb275510",1668,1443,TRUE
"Zm00001eb273270",22,21,FALSE
"Zm00001eb288950",7,7,FALSE
"Zm00001eb280370",73,73,FALSE
"Zm00001eb283410",0,0,FALSE
"Zm00001eb282360",3986,3292,TRUE
"Zm00001eb262230",0,0,FALSE
"Zm00001eb290500",1,1,FALSE
"Zm00001eb294560",147,135,TRUE
"Zm00001eb273080",0,0,FALSE
"Zm00001eb271810",601,578,TRUE
"Zm00001eb295650",184,174,TRUE
"Zm00001eb275450",7708,5689,TRUE
"Zm00001eb292270",20718,10666,TRUE
"Zm00001eb260920",10652,6678,TRUE
"Zm00001eb260480",4097,3422,TRUE
"Zm00001eb281700",2735,2273,TRUE
"Zm00001eb273510",116228,18870,TRUE
"Zm00001eb281610",11,11,FALSE
"Zm00001eb292790",515,461,TRUE
"Zm00001eb297830",4514,3371,TRUE
"Zm00001eb280090",15293,9193,TRUE
"Zm00001eb281280",31453,13653,TRUE
"Zm00001eb293780",1528,1405,TRUE
"Zm00001eb293060",2,2,FALSE
"Zm00001eb271340",0,0,FALSE
"Zm00001eb290550",1962,1540,TRUE
"Zm00001eb276830",3285,2637,TRUE
"Zm00001eb265980",2371,2052,TRUE
"Zm00001eb284790",5,5,FALSE
"Zm00001eb284160",4265,3418,TRUE
"Zm00001eb263090",38,38,FALSE
"Zm00001eb279740",5580,4420,TRUE
"Zm00001eb293480",31177,12760,TRUE
"Zm00001eb277520",874,818,TRUE
"Zm00001eb280060",9591,6857,TRUE
"Zm00001eb290370",44806,14257,TRUE
"Zm00001eb285930",5115,4161,TRUE
"Zm00001eb261800",666,607,TRUE
"Zm00001eb291400",128,111,TRUE
"Zm00001eb262750",16,15,FALSE
"Zm00001eb267120",43,43,FALSE
"Zm00001eb281200",7802,5955,TRUE
"Zm00001eb269700",4828,3833,TRUE
"Zm00001eb266690",861,585,TRUE
"Zm00001eb276320",5,5,FALSE
"Zm00001eb271630",0,0,FALSE
"Zm00001eb296580",180237,19147,TRUE
"Zm00001eb271370",24112,12154,TRUE
"Zm00001eb289090",75,73,FALSE
"Zm00001eb292720",42,42,FALSE
"Zm00001eb296790",3647,3169,TRUE
"Zm00001eb294130",51457,16002,TRUE
"Zm00001eb264680",28,28,FALSE
"Zm00001eb279600",0,0,FALSE
"Zm00001eb268040",0,0,FALSE
"Zm00001eb294950",1,1,FALSE
"Zm00001eb293870",85,85,FALSE
"Zm00001eb259800",0,0,FALSE
"Zm00001eb281210",21153,10836,TRUE
"Zm00001eb291220",3,3,FALSE
"Zm00001eb289800",8227,5981,TRUE
"Zm00001eb277580",2,2,FALSE
"Zm00001eb282460",12926,8190,TRUE
"Zm00001eb261760",224,192,TRUE
"Zm00001eb289380",812,778,TRUE
"Zm00001eb277040",15,14,FALSE
"Zm00001eb279480",157,153,TRUE
"Zm00001eb264580",4913,4026,TRUE
"Zm00001eb275320",100,99,TRUE
"Zm00001eb274800",486,451,TRUE
"Zm00001eb292180",0,0,FALSE
"Zm00001eb291980",17034,10242,TRUE
"Zm00001eb274060",91,90,FALSE
"Zm00001eb283340",80928,17895,TRUE
"Zm00001eb294600",2512,2255,TRUE
"Zm00001eb275800",0,0,FALSE
"Zm00001eb273690",8777,6445,TRUE
"Zm00001eb265810",54692,16133,TRUE
"Zm00001eb297630",0,0,FALSE
"Zm00001eb267970",17617,10268,TRUE
"Zm00001eb273660",128265,18412,TRUE
"Zm00001eb282850",1192,1068,TRUE
"Zm00001eb270850",9,9,FALSE
"Zm00001eb283740",0,0,FALSE
"Zm00001eb273360",5398,4331,TRUE
"Zm00001eb273840",5515,4276,TRUE
"Zm00001eb268880",14217,8789,TRUE
"Zm00001eb269980",0,0,FALSE
"Zm00001eb277840",21532,11405,TRUE
"Zm00001eb273380",108528,16412,TRUE
"Zm00001eb288280",19514,10413,TRUE
"Zm00001eb293980",1327,1224,TRUE
"Zm00001eb272640",8581,6293,TRUE
"Zm00001eb271070",0,0,FALSE
"Zm00001eb294430",115811,18799,TRUE
"Zm00001eb272930",42807,15362,TRUE
"Zm00001eb296830",1102,1025,TRUE
"Zm00001eb289290",4469,3709,TRUE
"Zm00001eb276300",0,0,FALSE
"Zm00001eb272600",5967,4725,TRUE
"Zm00001eb282820",38925,14678,TRUE
"Zm00001eb291500",0,0,FALSE
"Zm00001eb288810",0,0,FALSE
"Zm00001eb279820",793,737,TRUE
"Zm00001eb276250",789,562,TRUE
"Zm00001eb281800",1201,987,TRUE
"Zm00001eb287710",6851,5298,TRUE
"Zm00001eb291790",606,587,TRUE
"Zm00001eb287970",473,456,TRUE
"Zm00001eb268730",0,0,FALSE
"Zm00001eb283190",0,0,FALSE
"Zm00001eb260620",365,339,TRUE
"Zm00001eb278220",1,1,FALSE
"Zm00001eb287770",2342,1769,TRUE
"Zm00001eb266000",0,0,FALSE
"Zm00001eb264540",0,0,FALSE
"Zm00001eb292630",3,3,FALSE
"Zm00001eb263210",0,0,FALSE
"Zm00001eb296130",28,28,FALSE
"Zm00001eb286970",261,189,TRUE
"Zm00001eb284330",9001,6532,TRUE
"Zm00001eb286890",7513,5400,TRUE
"Zm00001eb268900",321,314,TRUE
"Zm00001eb264860",0,0,FALSE
"Zm00001eb268390",6254,4878,TRUE
"Zm00001eb275060",11,11,FALSE
"Zm00001eb280670",0,0,FALSE
"Zm00001eb290300",2946,2582,TRUE
"Zm00001eb296110",60,60,FALSE
"Zm00001eb281890",4544,3626,TRUE
"Zm00001eb270080",13685,8842,TRUE
"Zm00001eb265330",0,0,FALSE
"Zm00001eb259780",3,3,FALSE
"Zm00001eb263500",0,0,FALSE
"Zm00001eb284990",2761,2490,TRUE
"Zm00001eb265740",7579,5821,TRUE
"Zm00001eb284820",54,54,FALSE
"Zm00001eb284020",73,70,FALSE
"Zm00001eb288760",7145,5482,TRUE
"Zm00001eb296930",0,0,FALSE
"Zm00001eb280880",634,533,TRUE
"Zm00001eb270660",2074,1840,TRUE
"Zm00001eb276040",0,0,FALSE
"Zm00001eb269460",0,0,FALSE
"Zm00001eb282170",0,0,FALSE
"Zm00001eb274690",4,4,FALSE
"Zm00001eb260270",33190,13568,TRUE
"Zm00001eb264470",2833,2337,TRUE
"Zm00001eb295710",19933,11083,TRUE
"Zm00001eb287020",1705,1471,TRUE
"Zm00001eb259990",104,100,TRUE
"Zm00001eb290830",0,0,FALSE
"Zm00001eb265540",11895,7481,TRUE
"Zm00001eb293700",1163,1074,TRUE
"Zm00001eb273480",315,306,TRUE
"Zm00001eb297310",5147,4147,TRUE
"Zm00001eb291750",8435,6126,TRUE
"Zm00001eb295510",934,881,TRUE
"Zm00001eb282650",7951,5535,TRUE
"Zm00001eb262180",0,0,FALSE
"Zm00001eb282330",0,0,FALSE
"Zm00001eb273400",35,35,FALSE
"Zm00001eb286720",1916,1489,TRUE
"Zm00001eb265100",5,5,FALSE
"Zm00001eb288160",111,99,TRUE
"Zm00001eb285420",6726,5312,TRUE
"Zm00001eb264490",48,46,FALSE
"Zm00001eb260760",0,0,FALSE
"Zm00001eb268970",175649,19414,TRUE
"Zm00001eb292420",12782,8486,TRUE
"Zm00001eb265900",241233,18133,TRUE
"Zm00001eb263470",0,0,FALSE
"Zm00001eb271130",22,22,FALSE
"Zm00001eb276820",24,23,FALSE
"Zm00001eb273570",815,781,TRUE
"Zm00001eb296820",11,11,FALSE
"Zm00001eb295690",72,70,FALSE
"Zm00001eb274560",0,0,FALSE
"Zm00001eb264310",41166,14150,TRUE
"Zm00001eb266020",10378,7126,TRUE
"Zm00001eb295590",1536,1418,TRUE
"Zm00001eb274310",201,193,TRUE
"Zm00001eb282880",10,10,FALSE
"Zm00001eb260560",5992,4811,TRUE
"Zm00001eb284560",15,15,FALSE
"Zm00001eb276100",0,0,FALSE
"Zm00001eb268080",5964,4755,TRUE
"Zm00001eb292640",0,0,FALSE
"Zm00001eb291350",5603,4403,TRUE
"Zm00001eb275900",0,0,FALSE
"Zm00001eb262160",0,0,FALSE
"Zm00001eb286100",62,62,FALSE
"Zm00001eb262910",206,157,TRUE
"Zm00001eb287240",8343,6312,TRUE
"Zm00001eb278770",2572,2348,TRUE
"Zm00001eb296560",116051,18454,TRUE
"Zm00001eb289550",25961,12769,TRUE
"Zm00001eb263980",62,62,FALSE
"Zm00001eb287590",2580,2109,TRUE
"Zm00001eb289420",0,0,FALSE
"Zm00001eb268480",7060,5414,TRUE
"Zm00001eb287840",4,4,FALSE
"Zm00001eb275270",0,0,FALSE
"Zm00001eb291850",1676,1398,TRUE
"Zm00001eb280730",4018,3318,TRUE
"Zm00001eb263790",26,26,FALSE
"Zm00001eb277090",790,728,TRUE
"Zm00001eb274910",1330,1243,TRUE
"Zm00001eb296340",3418,2982,TRUE
"Zm00001eb274990",1883,1740,TRUE
"Zm00001eb262290",0,0,FALSE
"Zm00001eb293790",10,10,FALSE
"Zm00001eb266090",40,40,FALSE
"Zm00001eb285190",7922,6064,TRUE
"Zm00001eb264910",735,659,TRUE
"Zm00001eb280780",1787,1639,TRUE
"Zm00001eb285590",11384,7671,TRUE
"Zm00001eb291190",18212,8315,TRUE
"Zm00001eb279650",26989,12559,TRUE
"Zm00001eb293610",1079,974,TRUE
"Zm00001eb297860",15123,8849,TRUE
"Zm00001eb266230",24,24,FALSE
"Zm00001eb269430",9541,6800,TRUE
"Zm00001eb284220",46,46,FALSE
"Zm00001eb281520",0,0,FALSE
"Zm00001eb283140",0,0,FALSE
"Zm00001eb275910",27,25,FALSE
"Zm00001eb290000",0,0,FALSE
"Zm00001eb280030",4911,3859,TRUE
"Zm00001eb279030",3093,1283,TRUE
"Zm00001eb297600",1,1,FALSE
"Zm00001eb274110",66614,17276,TRUE
"Zm00001eb277820",265,260,TRUE
"Zm00001eb261470",5,5,FALSE
"Zm00001eb286350",7818,5981,TRUE
"Zm00001eb294100",0,0,FALSE
"Zm00001eb284840",8195,6017,TRUE
"Zm00001eb267290",4007,3367,TRUE
"Zm00001eb283730",634,532,TRUE
"Zm00001eb295740",3123,2652,TRUE
"Zm00001eb263480",22,22,FALSE
"Zm00001eb285560",26039,12165,TRUE
"Zm00001eb268110",0,0,FALSE
"Zm00001eb282320",71200,16593,TRUE
"Zm00001eb296290",7289,5618,TRUE
"Zm00001eb280350",4,4,FALSE
"Zm00001eb284230",3633,3046,TRUE
"Zm00001eb295800",6082,4767,TRUE
"Zm00001eb292670",2,2,FALSE
"Zm00001eb265750",1,1,FALSE
"Zm00001eb281640",821,778,TRUE
"Zm00001eb265240",13377,8532,TRUE
"Zm00001eb278230",8374,6331,TRUE
"Zm00001eb276550",25,25,FALSE
"Zm00001eb297910",28,28,FALSE
"Zm00001eb297470",1470,1331,TRUE
"Zm00001eb276580",5325,4128,TRUE
"Zm00001eb273180",144,134,TRUE
"Zm00001eb269550",429,414,TRUE
"Zm00001eb266330",2724,2345,TRUE
"Zm00001eb284310",78859,18054,TRUE
"Zm00001eb263510",0,0,FALSE
"Zm00001eb265790",0,0,FALSE
"Zm00001eb263800",85,85,FALSE
"Zm00001eb262260",0,0,FALSE
"Zm00001eb279990",4543,3787,TRUE
"Zm00001eb284720",12336,7608,TRUE
"Zm00001eb265660",11382,7884,TRUE
"Zm00001eb288910",6851,5291,TRUE
"Zm00001eb283270",0,0,FALSE
"Zm00001eb294440",694,608,TRUE
"Zm00001eb277230",0,0,FALSE
"Zm00001eb264700",21,21,FALSE
"Zm00001eb265690",8,8,FALSE
"Zm00001eb280530",27,27,FALSE
"Zm00001eb273330",2940,2536,TRUE
"Zm00001eb294770",1,1,FALSE
"Zm00001eb290130",2754,2408,TRUE
"Zm00001eb271180",0,0,FALSE
"Zm00001eb269040",16,16,FALSE
"Zm00001eb279230",604,581,TRUE
"Zm00001eb264000",71,70,FALSE
"Zm00001eb284340",3419,2963,TRUE
"Zm00001eb262520",0,0,FALSE
"Zm00001eb275680",3035,2693,TRUE
"Zm00001eb269630",4970,3952,TRUE
"Zm00001eb295610",160589,16167,TRUE
"Zm00001eb263270",0,0,FALSE
"Zm00001eb282670",0,0,FALSE
"Zm00001eb290450",0,0,FALSE
"Zm00001eb294880",6097,3552,TRUE
"Zm00001eb262650",30,26,FALSE
"Zm00001eb276840",37,37,FALSE
"Zm00001eb268710",0,0,FALSE
"Zm00001eb295920",73,66,FALSE
"Zm00001eb283710",4,4,FALSE
"Zm00001eb296480",8563,5620,TRUE
"Zm00001eb265030",418,395,TRUE
"Zm00001eb267650",75087,17576,TRUE
"Zm00001eb267690",7,7,FALSE
"Zm00001eb277970",8,8,FALSE
"Zm00001eb275330",0,0,FALSE
"Zm00001eb285170",58,57,FALSE
"Zm00001eb292130",0,0,FALSE
"Zm00001eb287550",53148,16473,TRUE
"Zm00001eb291040",2343,2132,TRUE
"Zm00001eb294360",2825,2342,TRUE
"Zm00001eb272410",2338,2106,TRUE
"Zm00001eb291240",520886,19821,TRUE
"Zm00001eb278020",6925,5367,TRUE
"Zm00001eb292850",1839,1489,TRUE
"Zm00001eb280850",3405,2861,TRUE
"Zm00001eb284890",338,325,TRUE
"Zm00001eb267680",20627,11221,TRUE
"Zm00001eb293200",32,30,FALSE
"Zm00001eb276500",0,0,FALSE
"Zm00001eb260300",0,0,FALSE
"Zm00001eb297560",6316,4800,TRUE
"Zm00001eb292350",7955,5856,TRUE
"Zm00001eb269140",24752,12499,TRUE
"Zm00001eb288510",0,0,FALSE
"Zm00001eb297400",433,409,TRUE
"Zm00001eb263630",0,0,FALSE
"Zm00001eb277260",280,264,TRUE
"Zm00001eb270930",2614,2357,TRUE
"Zm00001eb261870",2178,1977,TRUE
"Zm00001eb282540",1,1,FALSE
"Zm00001eb273530",12174,7147,TRUE
"Zm00001eb259900",13689,8612,TRUE
"Zm00001eb269640",16,16,FALSE
"Zm00001eb283020",0,0,FALSE
"Zm00001eb285020",6,5,FALSE
"Zm00001eb286260",5,5,FALSE
"Zm00001eb290080",5,5,FALSE
"Zm00001eb286460",625,589,TRUE
"Zm00001eb270330",2,2,FALSE
"Zm00001eb262090",0,0,FALSE
"Zm00001eb264940",11,11,FALSE
"Zm00001eb288240",4213,3514,TRUE
"Zm00001eb263700",1,1,FALSE
"Zm00001eb285760",22017,10245,TRUE
"Zm00001eb261710",0,0,FALSE
"Zm00001eb283560",821,758,TRUE
"Zm00001eb279870",2,2,FALSE
"Zm00001eb285620",2,2,FALSE
"Zm00001eb265340",937,896,TRUE
"Zm00001eb263250",0,0,FALSE
"Zm00001eb261950",0,0,FALSE
